clinvar,mane,mane_aa,alphafold
1458045,NM_000341.4,NP_000332.2,AF-A0A0S2Z4E1-F1
1458049,NM_000497.4,NP_000488.3,AF-P15538-F1
1458052,NM_003900.5,NP_003891.1,AF-Q13501-F1
1458059,NM_000326.5,NP_000317.1,AF-P12271-F1
1458067,NM_000317.3,NP_000308.1,AF-Q03393-F1
1458069,NM_000317.3,NP_000308.1,AF-Q03393-F1
1458071,NM_000170.3,NP_000161.2,AF-P23378-F1
1458075,NM_000190.4,NP_000181.2,AF-P08397-F1
1458076,NM_000190.4,NP_000181.2,AF-P08397-F1
1458078,NM_000169.3,NP_000160.1,AF-P06280-F1
1458084,NM_000190.4,NP_000181.2,AF-P08397-F1
1458088,NM_006269.2,NP_006260.1,AF-P56715-F1
1458091,NM_033629.6,NP_338599.1,AF-Q9NSU2-F1
1458097,NM_000548.5,NP_000539.2,AF-P49815-F1
1458099,NM_000147.5,NP_000138.2,AF-P04066-F1
1458107,NM_000155.4,NP_000146.2,AF-A0A0S2Z3Y7-F1
1458111,NM_000233.4,NP_000224.2,AF-P22888-F1
1458127,NM_000350.3,NP_000341.2,AF-P78363-F1
1458130,NM_000390.4,NP_000381.1,AF-P24386-F1
1458134,NM_001370298.3,NP_001357227.2,AF-F8VWL3-F1
1458138,NM_000179.3,NP_000170.1,AF-P52701-F1
1458139,NM_000375.3,NP_000366.1,AF-A0A0S2Z4T8-F1
1458147,NM_019109.5,NP_061982.3,AF-Q9BT22-F1
1458150,NM_016180.5,NP_057264.4,AF-A0A076YIB8-F1
1458154,NM_002905.5,NP_002896.2,AF-A0A024RB18-F1
1458155,NM_000246.4,NP_000237.2,AF-A0A0B4J1S1-F1
1458157,NM_001844.5,NP_001835.3,AF-P02458-F1
1458161,NM_001844.5,NP_001835.3,AF-P02458-F1
1485395,NM_000293.3,NP_000284.1,AF-Q93100-F1
1485404,NM_005051.3,NP_005042.1,AF-P47897-F1
1485424,NM_213599.3,NP_998764.1,AF-Q75V66-F1
1485476,NM_001399.5,NP_001390.1,AF-Q92838-F1
1485486,NM_000170.3,NP_000161.2,AF-P23378-F1
1485507,NM_000135.4,NP_000126.2,AF-O15360-F1
1485554,NM_000260.4,NP_000251.3,AF-Q13402-F1
1485565,NM_000397.4,NP_000388.2,AF-A0A0S2Z3S6-F1
1485575,NM_144997.7,NP_659434.2,AF-Q8NFG4-F1
1485586,NM_006445.4,NP_006436.3,AF-Q6P2Q9-F1
1485607,NM_001844.5,NP_001835.3,AF-P02458-F1
1485637,NM_000285.4,NP_000276.2,AF-A0A140VJR2-F1
1485646,NM_001737.5,NP_001728.1,AF-P02748-F1
1485655,NM_020738.4,NP_065789.1,AF-Q9ULH0-F1
1485663,NM_001127222.2,NP_001120694.1,AF-O00555-F1
1485673,NM_183075.3,NP_898898.1,AF-Q7Z449-F1
1485715,NM_003227.4,NP_003218.2,AF-Q9UP52-F1
1485726,NM_004247.4,NP_004238.3,AF-Q15029-F1
1485756,NM_198253.3,NP_937983.2,AF-O14746-F1
1485794,NM_000346.4,NP_000337.1,AF-P48436-F1
1513157,NM_002103.5,NP_002094.2,AF-P13807-F1
1513178,NM_007126.5,NP_009057.1,AF-P55072-F1
1513199,NM_001353108.3,NP_001340037.1,AF-Q96MT8-F1
1513220,NM_020184.4,NP_064569.3,AF-Q6P4Q7-F1
1513253,NM_000444.6,NP_000435.3,AF-P78562-F1
1513263,NM_015047.3,NP_055862.1,AF-Q8N766-F1
1513274,NM_018192.4,NP_060662.2,AF-Q8IVL5-F1
1513293,NM_152490.5,NP_689703.1,AF-Q8NCR0-F1
1513334,NM_004453.4,NP_004444.2,AF-Q16134-F1
1513404,NM_000709.4,NP_000700.1,AF-A0A024R0K3-F1
1513443,NM_001098.3,NP_001089.1,AF-Q99798-F1
1513451,NM_003995.4,NP_003986.2,AF-P20594-F1
1513462,NM_000170.3,NP_000161.2,AF-P23378-F1
1513481,NM_032043.3,NP_114432.2,AF-Q9BX63-F1
1513509,NM_000642.3,NP_000633.2,AF-P35573-F1
1513530,NM_001127671.2,NP_001121143.1,AF-P42702-F1
1349789,NM_000103.4,NP_000094.2,AF-A0A024R5S8-F1
1349817,NM_015506.3,NP_056321.2,AF-Q9Y4U1-F1
1349828,NM_000048.4,NP_000039.2,AF-A0A024RDL8-F1
1349839,NM_000304.4,NP_000295.1,AF-Q01453-F1
1349897,NM_001854.4,NP_001845.3,AF-P12107-F1
1349917,NM_145261.4,NP_660304.1,AF-A0A0S2Z5X1-F1
1349935,NM_020320.5,NP_064716.2,AF-Q5T160-F1
1349973,NM_144997.7,NP_659434.2,AF-Q8NFG4-F1
1350042,NM_001126108.2,NP_001119580.2,AF-P55017-F1
1350113,NM_021175.4,NP_066998.1,AF-P81172-F1
1350122,NM_000199.5,NP_000190.1,AF-P51688-F1
1350142,NM_006059.4,NP_006050.3,AF-Q9Y6N6-F1
1350161,NM_000043.6,NP_000034.1,AF-P25445-F1
1350177,NM_000535.7,NP_000526.2,AF-P54278-F1
1377417,NM_022834.5,NP_073745.2,AF-Q6PCB0-F1
1377427,NM_016653.3,NP_057737.2,AF-Q9NYL2-F1
1377437,NM_000433.4,NP_000424.2,AF-A0A0S2Z457-F1
1377471,NM_152743.4,NP_689956.2,AF-Q6PJG6-F1
1377550,NM_000275.3,NP_000266.2,AF-Q04671-F1
1524692,NM_000543.5,NP_000534.3,AF-P17405-F1
1524712,NM_013339.4,NP_037471.2,AF-Q9Y672-F1
1524742,NM_000126.4,NP_000117.1,AF-A0A0S2Z3L0-F1
1524770,NM_001849.4,NP_001840.3,AF-A0A384MDP3-F1
1524781,NM_198586.3,NP_940988.2,AF-Q6VVB1-F1
1359774,NM_000371.4,NP_000362.1,AF-E9KL36-F1
1359835,NM_000458.4,NP_000449.1,AF-P35680-F1
1359934,NM_033453.4,NP_258412.1,AF-A0A0S2Z3W7-F1
1359952,NM_133259.4,NP_573566.2,AF-P42704-F1
1359963,NM_031433.4,NP_113621.1,AF-Q9BY79-F1
1360035,NM_000214.3,NP_000205.1,AF-P78504-F1
1360065,NM_000095.3,NP_000086.2,AF-P49747-F1
1360076,NM_020312.4,NP_064708.1,AF-A0A024R6U3-F1
1387389,NM_000187.4,NP_000178.2,AF-Q93099-F1
1387428,NM_020366.4,NP_065099.3,AF-Q96KN7-F1
1387468,NM_004360.5,NP_004351.1,AF-A0A0U2ZQU7-F1
1387489,NM_003106.4,NP_003097.1,AF-A0A0U3FYV6-F1
1387595,NM_000550.3,NP_000541.1,AF-P17643-F1
1387606,NM_182894.3,NP_878314.1,AF-P58304-F1
1387627,NM_003900.5,NP_003891.1,AF-Q13501-F1
1414849,NM_014780.5,NP_055595.2,AF-Q14999-F1
1414875,NM_001025603.2,NP_001020774.1,AF-P48382-F1
1414897,NM_000089.4,NP_000080.2,AF-P08123-F1
1415075,NM_001039141.3,NP_001034230.1,AF-Q9H2D6-F1
1415094,NM_000218.3,NP_000209.2,AF-P51787-F1
1415105,NM_014639.4,NP_055454.1,AF-Q6PGP7-F1
1415145,NM_000095.3,NP_000086.2,AF-P49747-F1
1415164,NM_001165963.4,NP_001159435.1,AF-P35498-F1
1415192,NM_022098.4,NP_071381.1,AF-Q9NQH7-F1
1442008,NM_012203.2,NP_036335.1,AF-A0A384N605-F1
1442046,NM_000350.3,NP_000341.2,AF-P78363-F1
1442130,NM_031433.4,NP_113621.1,AF-Q9BY79-F1
1442140,NM_001079866.2,NP_001073335.1,AF-A0A024R445-F1
1442231,NM_022089.4,NP_071372.1,AF-Q9NQ11-F1
1442280,NM_000372.5,NP_000363.1,AF-L8B082-F1
1442346,NM_025114.4,NP_079390.3,AF-O15078-F1
1442379,NM_000275.3,NP_000266.2,AF-Q04671-F1
1469341,NM_000143.4,NP_000134.2,AF-A0A0S2Z4C3-F1
1469362,NM_000016.6,NP_000007.1,AF-A0A0S2Z366-F1
1469372,NM_000092.5,NP_000083.3,AF-P53420-F1
1469383,NM_014049.5,NP_054768.2,AF-Q9H845-F1
1469393,NM_000478.6,NP_000469.3,AF-A0A024RAB4-F1
1469425,NM_015662.3,NP_056477.1,AF-Q9UG01-F1
1469435,NM_000152.5,NP_000143.2,AF-P10253-F1
1469491,NM_000090.4,NP_000081.2,AF-P02461-F1
1469504,NM_052874.5,NP_443106.1,AF-P61266-F1
1469524,NM_020975.6,NP_066124.1,AF-A0A024R7T2-F1
1469533,NM_024996.7,NP_079272.4,AF-E5KND5-F1
1469544,NM_000033.4,NP_000024.2,AF-P33897-F1
1469564,NM_000481.4,NP_000472.2,AF-A0A024R2U7-F1
1469574,NM_000531.6,NP_000522.3,AF-P00480-F1
1469585,NM_001065.4,NP_001056.1,AF-P19438-F1
1469596,NM_000159.4,NP_000150.1,AF-A0A024R7F9-F1
1469627,NM_001292034.3,NP_001278963.1,AF-Q9NYJ8-F1
1469654,NM_001042432.2,NP_001035897.1,AF-A0A024QZB8-F1
1469665,NM_130849.4,NP_570901.3,AF-Q6P5W5-F1
1469683,NM_201253.3,NP_957705.1,AF-P82279-F1
1469693,NM_001845.6,NP_001836.3,AF-P02462-F1
1469721,NM_000553.6,NP_000544.2,AF-Q14191-F1
1469730,NM_001173990.3,NP_001167461.1,AF-Q9P0N5-F1
1469749,NM_172107.4,NP_742105.1,AF-O43526-F1
1469759,NM_020533.3,NP_065394.1,AF-Q9GZU1-F1
1497106,NM_001145252.3,NP_001138724.1,AF-A0A0S2Z4I5-F1
1497116,NM_000093.5,NP_000084.3,AF-P20908-F1
1497126,NM_000155.4,NP_000146.2,AF-A0A0S2Z3Y7-F1
1497162,NM_201253.3,NP_957705.1,AF-P82279-F1
1497182,NM_007254.4,NP_009185.2,AF-Q96T60-F1
1497198,NM_005333.5,NP_005324.3,AF-A0A024RBY9-F1
1497218,NM_000135.4,NP_000126.2,AF-O15360-F1
1497238,NM_000527.5,NP_000518.1,AF-A0A024R7D5-F1
1497267,NM_000246.4,NP_000237.2,AF-A0A0B4J1S1-F1
1497277,NM_152383.5,NP_689596.4,AF-Q8IYB7-F1
1497287,NM_001077365.2,NP_001070833.1,AF-A0A140VKE0-F1
1497317,NM_003560.4,NP_003551.2,AF-O60733-F1
1497328,NM_001126108.2,NP_001119580.2,AF-P55017-F1
1497365,NM_002485.5,NP_002476.2,AF-O60934-F1
1497385,NM_000053.4,NP_000044.2,AF-P35670-F1
1497394,NM_000264.5,NP_000255.2,AF-Q13635-F1
1497422,NM_002087.4,NP_002078.1,AF-P28799-F1
1497432,NM_001040142.2,NP_001035232.1,AF-Q99250-F1
1497461,NM_001040142.2,NP_001035232.1,AF-Q99250-F1
1361476,NM_000071.3,NP_000062.1,AF-P35520-F1
1361491,NM_003640.5,NP_003631.2,AF-O95163-F1
1361551,NM_138413.4,NP_612422.2,AF-Q86XE5-F1
1361618,NM_176787.5,NP_789744.1,AF-A0A024R2C3-F1
1361635,NM_000352.6,NP_000343.2,AF-Q09428-F1
1361655,NM_000388.4,NP_000379.3,AF-P41180-F1
1361677,NM_014249.4,NP_055064.1,AF-Q9Y5X4-F1
1361816,NM_199355.4,NP_955387.1,AF-Q8TE60-F1
1389006,NM_000233.4,NP_000224.2,AF-P22888-F1
1389086,NM_001165963.4,NP_001159435.1,AF-P35498-F1
1389170,NM_000256.3,NP_000247.2,AF-Q14896-F1
1389218,NM_145239.3,NP_660282.2,AF-Q7Z6L0-F1
1402496,NM_012434.5,NP_036566.1,AF-Q9NRA2-F1
1402514,NM_000289.6,NP_000280.1,AF-A0A024R0Y5-F1
1402531,NM_001972.4,NP_001963.1,AF-P08246-F1
1402541,NM_177438.3,NP_803187.1,AF-Q9UPY3-F1
1402656,NM_001370298.3,NP_001357227.2,AF-F8VWL3-F1
1429521,NM_000535.7,NP_000526.2,AF-P54278-F1
1429568,NM_000535.7,NP_000526.2,AF-P54278-F1
1429579,NM_007055.4,NP_008986.2,AF-O14802-F1
1429656,NM_001692.4,NP_001683.2,AF-P15313-F1
1429702,NM_032520.5,NP_115909.1,AF-Q9UJJ9-F1
1429750,NM_001110556.2,NP_001104026.1,AF-P21333-F1
1429829,NM_001110792.2,NP_001104262.1,AF-A0A140VKC4-F1
1429839,NM_000289.6,NP_000280.1,AF-A0A024R0Y5-F1
1429901,NM_001008537.3,NP_001008537.1,AF-Q5QGS0-F1
1456914,NM_000550.3,NP_000541.1,AF-P17643-F1
1456919,NM_021975.4,NP_068810.3,AF-Q04206-F1
1456921,NM_058216.3,NP_478123.1,AF-O43502-F1
1456923,NM_001003722.2,NP_001003722.1,AF-Q53GS7-F1
1456927,NM_004268.5,NP_004259.3,AF-Q9NVC6-F1
1456945,NM_000268.4,NP_000259.1,AF-A0A024R1J8-F1
1456947,NM_000162.5,NP_000153.1,AF-P35557-F1
1456950,NM_000030.3,NP_000021.1,AF-P21549-F1
1456959,NM_000298.6,NP_000289.1,AF-P30613-F1
1456974,NM_032888.4,NP_116277.2,AF-Q8IZC6-F1
1456980,NM_017777.4,NP_060247.2,AF-Q9NXB0-F1
1456986,NM_018297.4,NP_060767.2,AF-Q96IV0-F1
1456994,NM_194454.3,NP_919436.1,AF-A4D1F7-F1
1457004,NM_000341.4,NP_000332.2,AF-A0A0S2Z4E1-F1
1457011,NM_001122764.3,NP_001116236.1,AF-P50336-F1
1457012,NM_000089.4,NP_000080.2,AF-P08123-F1
1457013,NM_019109.5,NP_061982.3,AF-Q9BT22-F1
1457014,NM_000089.4,NP_000080.2,AF-P08123-F1
1457016,NM_000089.4,NP_000080.2,AF-P08123-F1
1457031,NM_002230.4,NP_002221.1,AF-A0A0S2Z487-F1
1457038,NM_001034850.3,NP_001030022.1,AF-Q9H6L5-F1
1457039,NM_000441.2,NP_000432.1,AF-O43511-F1
1457044,NM_012434.5,NP_036566.1,AF-Q9NRA2-F1
1457045,NM_000136.3,NP_000127.2,AF-A0A024R9N2-F1
1457048,NM_005908.4,NP_005899.3,AF-O00462-F1
1457055,NM_024685.4,NP_078961.3,AF-Q8TAM1-F1
1457056,NM_001737.5,NP_001728.1,AF-P02748-F1
1457058,NM_014806.5,NP_055621.2,AF-Q8N2Y8-F1
1457060,NM_000268.4,NP_000259.1,AF-A0A024R1J8-F1
1457062,NM_001692.4,NP_001683.2,AF-P15313-F1
1457073,NM_000155.4,NP_000146.2,AF-A0A0S2Z3Y7-F1
1457076,NM_006767.4,NP_006758.2,AF-A0A384NL67-F1
1457091,NM_004183.4,NP_004174.1,AF-O76090-F1
1457094,NM_000228.3,NP_000219.2,AF-A0A0S2Z3R6-F1
1457096,NM_139057.4,NP_620688.2,AF-Q8TE56-F1
1457098,NM_000218.3,NP_000209.2,AF-P51787-F1
1457100,NM_000090.4,NP_000081.2,AF-P02461-F1
1457103,NM_000153.4,NP_000144.2,AF-A0A0A0MQV0-F1
1457104,NM_004646.4,NP_004637.1,AF-O60500-F1
1457109,NM_000203.5,NP_000194.2,AF-P35475-F1
1457124,NM_020166.5,NP_064551.3,AF-A0A0S2Z693-F1
1457128,NM_001844.5,NP_001835.3,AF-P02458-F1
1457129,NM_015272.5,NP_056087.2,AF-Q68CZ1-F1
1457134,NM_144997.7,NP_659434.2,AF-Q8NFG4-F1
1457140,NM_000441.2,NP_000432.1,AF-O43511-F1
1457144,NM_024649.5,NP_078925.3,AF-Q8NFJ9-F1
1457162,NM_000264.5,NP_000255.2,AF-Q13635-F1
1457167,NM_012338.4,NP_036470.1,AF-A0A024R740-F1
1457171,NM_001172509.2,NP_001165980.1,AF-A0A024R3U6-F1
1457178,NM_000090.4,NP_000081.2,AF-P02461-F1
1457187,NM_001360.3,NP_001351.2,AF-A0A024R5F7-F1
1457188,NM_173689.7,NP_775960.4,AF-Q5IJ48-F1
1457210,NM_000232.5,NP_000223.1,AF-Q16585-F1
1457224,NM_000487.6,NP_000478.3,AF-A0A0C4DFZ2-F1
1457226,NM_000089.4,NP_000080.2,AF-P08123-F1
1457237,NM_000503.6,NP_000494.2,AF-A0A024R813-F1
1457244,NM_024513.4,NP_078789.2,AF-Q9BQS8-F1
1457254,NM_001253852.3,NP_001240781.1,AF-A0A024R0J5-F1
1457267,NM_032634.4,NP_116023.2,AF-Q8TEQ8-F1
1457286,NM_000127.3,NP_000118.2,AF-Q16394-F1
1457287,NM_000127.3,NP_000118.2,AF-Q16394-F1
1457289,NM_000127.3,NP_000118.2,AF-Q16394-F1
1457295,NM_024577.4,NP_078853.2,AF-Q8TF17-F1
1457305,NM_000341.4,NP_000332.2,AF-A0A0S2Z4E1-F1
1457307,NM_025114.4,NP_079390.3,AF-O15078-F1
1457313,NM_000091.5,NP_000082.2,AF-Q01955-F1
1457319,NM_017534.6,NP_060004.3,AF-Q9UKX2-F1
1484521,NM_000525.4,NP_000516.3,AF-B2RC52-F1
1484531,NM_014875.3,NP_055690.1,AF-Q15058-F1
1484542,NM_015272.5,NP_056087.2,AF-Q68CZ1-F1
1484551,NM_001126108.2,NP_001119580.2,AF-P55017-F1
1484577,NM_006941.4,NP_008872.1,AF-A0A024R1N6-F1
1484588,NM_000080.4,NP_000071.1,AF-Q04844-F1
1484599,NM_000548.5,NP_000539.2,AF-P49815-F1
1484669,NM_001177316.2,NP_001170787.2,AF-Q8N130-F1
1484679,NM_000170.3,NP_000161.2,AF-P23378-F1
1484719,NM_005228.5,NP_005219.2,AF-P00533-F1
1484757,NM_001378778.1,NP_001365707.1,AF-O75970-F1
1484796,NM_000091.5,NP_000082.2,AF-Q01955-F1
1484807,NM_003742.4,NP_003733.2,AF-O95342-F1
1484880,NM_006767.4,NP_006758.2,AF-A0A384NL67-F1
1484900,NM_000536.4,NP_000527.2,AF-P55895-F1
1512244,NM_000255.4,NP_000246.2,AF-A0A024RD82-F1
1512256,NM_000543.5,NP_000534.3,AF-P17405-F1
1512266,NM_024312.5,NP_077288.2,AF-Q3T906-F1
1512286,NM_000553.6,NP_000544.2,AF-Q14191-F1
1512295,NM_000102.4,NP_000093.1,AF-P05093-F1
1512306,NM_000260.4,NP_000251.3,AF-Q13402-F1
1512317,NM_015072.5,NP_055887.3,AF-Q6EMB2-F1
1512327,NM_017777.4,NP_060247.2,AF-Q9NXB0-F1
1512343,NM_006096.4,NP_006087.2,AF-Q92597-F1
1512365,NM_004928.3,NP_004919.1,AF-O43822-F1
1512376,NM_000228.3,NP_000219.2,AF-A0A0S2Z3R6-F1
1512385,NM_001351132.2,NP_001338061.1,AF-A0A0S2Z4H1-F1
1512422,NM_000018.4,NP_000009.1,AF-P49748-F1
1512442,NM_001199107.2,NP_001186036.1,AF-Q9ULP9-F1
1512454,NM_052876.4,NP_443108.1,AF-A0A024R7E0-F1
1512491,NM_015450.3,NP_056265.2,AF-A0A024R739-F1
1512510,NM_002335.4,NP_002326.2,AF-O75197-F1
1512551,NM_000271.5,NP_000262.2,AF-O15118-F1
1512562,NM_001165963.4,NP_001159435.1,AF-P35498-F1
1512572,NM_017739.4,NP_060209.4,AF-Q8WZA1-F1
1512583,NM_020937.4,NP_065988.1,AF-Q8IYD8-F1
1512612,NM_173076.3,NP_775099.2,AF-Q86UK0-F1
1512622,NM_000303.3,NP_000294.1,AF-A0A0S2Z4J6-F1
1512633,NM_001844.5,NP_001835.3,AF-P02458-F1
1512642,NM_000143.4,NP_000134.2,AF-A0A0S2Z4C3-F1
1512672,NM_001127222.2,NP_001120694.1,AF-O00555-F1
1348918,NM_004260.4,NP_004251.4,AF-O94761-F1
1348928,NM_001134665.3,NP_001128137.1,AF-Q8TBZ6-F1
1348938,NM_000137.4,NP_000128.1,AF-A0A384P5L6-F1
1348981,NM_000108.5,NP_000099.2,AF-A0A024R713-F1
1349010,NM_000553.6,NP_000544.2,AF-Q14191-F1
1349068,NM_006009.4,NP_006000.2,AF-Q71U36-F1
1349078,NM_004975.4,NP_004966.1,AF-Q14721-F1
1349088,NM_002439.5,NP_002430.3,AF-P20585-F1
1349098,NM_022132.5,NP_071415.1,AF-A0A140VK29-F1
1349117,NM_000089.4,NP_000080.2,AF-P08123-F1
1349149,NM_014236.4,NP_055051.1,AF-O15228-F1
1349168,NM_172107.4,NP_742105.1,AF-O43526-F1
1349178,NM_032444.4,NP_115820.2,AF-Q8IY92-F1
1349189,NM_000747.3,NP_000738.2,AF-P11230-F1
1349197,NM_000702.4,NP_000693.1,AF-A0A0S2Z3W6-F1
1349207,NM_152443.3,NP_689656.2,AF-A0A0S2Z613-F1
1349216,NM_001182.5,NP_001173.2,AF-P49419-F1
1349233,NM_001191061.2,NP_001177990.1,AF-Q9H936-F1
1349241,NM_001012339.3,NP_001012339.2,AF-Q5F1R6-F1
1349251,NM_199242.3,NP_954712.1,AF-Q70J99-F1
1349331,NM_000089.4,NP_000080.2,AF-P08123-F1
1349342,NM_013322.3,NP_037454.2,AF-A0A024RA70-F1
1376575,NM_152383.5,NP_689596.4,AF-Q8IYB7-F1
1376627,NM_001126108.2,NP_001119580.2,AF-P55017-F1
1376636,NM_017909.4,NP_060379.2,AF-Q9NWS8-F1
1376656,NM_153240.5,NP_694972.3,AF-Q7Z494-F1
1376774,NM_002435.3,NP_002426.1,AF-P34949-F1
1376814,NM_000277.3,NP_000268.1,AF-A0A024RBG4-F1
1376842,NM_000070.3,NP_000061.1,AF-P20807-F1
1376872,NM_207122.2,NP_997005.1,AF-Q93063-F1
1376891,NM_001184.4,NP_001175.2,AF-Q13535-F1
1376901,NM_032638.5,NP_116027.2,AF-P23769-F1
1376912,NM_000158.4,NP_000149.4,AF-Q04446-F1
1404109,NM_000256.3,NP_000247.2,AF-Q14896-F1
1404117,NM_003919.3,NP_003910.1,AF-A0A0S2Z4P5-F1
1404128,NM_000642.3,NP_000633.2,AF-P35573-F1
1404172,NM_000214.3,NP_000205.1,AF-P78504-F1
1404191,NM_006772.3,NP_006763.2,AF-Q96PV0-F1
1404244,NM_001243279.3,NP_001230208.1,AF-Q4G176-F1
1404269,NM_000159.4,NP_000150.1,AF-A0A024R7F9-F1
1404299,NM_000179.3,NP_000170.1,AF-P52701-F1
1404307,NM_058179.4,NP_478059.1,AF-A0A024R222-F1
1404316,NM_004260.4,NP_004251.4,AF-O94761-F1
1404337,NM_000430.4,NP_000421.1,AF-P43034-F1
1404415,NM_000350.3,NP_000341.2,AF-P78363-F1
1404450,NM_000302.4,NP_000293.2,AF-Q02809-F1
1404496,NM_001077350.3,NP_001070818.1,AF-Q12980-F1
1404505,NM_001114753.3,NP_001108225.1,AF-A0A024R878-F1
1431236,NM_182760.4,NP_877437.2,AF-Q8NBK3-F1
1431295,NM_001013703.4,NP_001013725.2,AF-Q9P2K8-F1
1405437,NM_007194.4,NP_009125.1,AF-O96017-F1
1405458,NM_002435.3,NP_002426.1,AF-P34949-F1
1405507,NM_000122.2,NP_000113.1,AF-P19447-F1
1405546,NM_153033.5,NP_694578.1,AF-A0A024RDN7-F1
1405601,NM_005732.4,NP_005723.2,AF-Q92878-F1
1405657,NM_000368.5,NP_000359.1,AF-Q92574-F1
1405663,NM_013339.4,NP_037471.2,AF-Q9Y672-F1
1405696,NM_014251.3,NP_055066.1,AF-Q9UJS0-F1
1405715,NM_020975.6,NP_066124.1,AF-A0A024R7T2-F1
1405735,NM_018105.3,NP_060575.1,AF-Q9NVV9-F1
1405745,NM_032620.4,NP_116009.2,AF-Q969Y2-F1
1405763,NM_001024630.4,NP_001019801.3,AF-Q13950-F1
1432544,NM_019098.5,NP_061971.3,AF-Q9NQW8-F1
1432569,NM_004560.4,NP_004551.2,AF-Q01974-F1
1432590,NM_003060.4,NP_003051.1,AF-O76082-F1
1432608,NM_002225.5,NP_002216.3,AF-A0A0A0MT83-F1
1432705,NM_000390.4,NP_000381.1,AF-P24386-F1
1432716,NM_201253.3,NP_957705.1,AF-P82279-F1
1432731,NM_017802.4,NP_060272.3,AF-Q86Y56-F1
1432751,NM_000083.3,NP_000074.3,AF-P35523-F1
1432786,NM_000263.4,NP_000254.2,AF-A0A140VJE4-F1
1459831,NM_032043.3,NP_114432.2,AF-Q9BX63-F1
1459832,NM_003982.4,NP_003973.3,AF-A0A0S2Z502-F1
1459839,NM_000057.4,NP_000048.1,AF-P54132-F1
1459843,NM_000516.7,NP_000507.1,AF-A0A0S2Z3H8-F1
1459850,NM_001351132.2,NP_001338061.1,AF-A0A0S2Z4H1-F1
1459852,NM_003073.5,NP_003064.2,AF-Q12824-F1
1459856,NM_000124.4,NP_000115.1,AF-Q03468-F1
1459857,NM_000282.4,NP_000273.2,AF-P05165-F1
1459861,NM_000190.4,NP_000181.2,AF-P08397-F1
1459866,NM_000235.4,NP_000226.2,AF-P38571-F1
1459869,NM_025114.4,NP_079390.3,AF-O15078-F1
1459871,NM_015474.4,NP_056289.2,AF-Q9Y3Z3-F1
1459874,NM_000444.6,NP_000435.3,AF-P78562-F1
1459880,NM_000191.3,NP_000182.2,AF-P35914-F1
1459893,NM_000053.4,NP_000044.2,AF-P35670-F1
1459896,NM_003995.4,NP_003986.2,AF-P20594-F1
1459904,NM_194454.3,NP_919436.1,AF-A4D1F7-F1
1459930,NM_000194.3,NP_000185.1,AF-A0A140VJL3-F1
1459931,NM_172107.4,NP_742105.1,AF-O43526-F1
1459938,NM_147127.5,NP_667338.3,AF-Q86UK5-F1
1459949,NM_000133.4,NP_000124.1,AF-P00740-F1
1459950,NM_000133.4,NP_000124.1,AF-P00740-F1
1459953,NM_006767.4,NP_006758.2,AF-A0A384NL67-F1
1459954,NM_022455.5,NP_071900.2,AF-Q96L73-F1
1459956,NM_000352.6,NP_000343.2,AF-Q09428-F1
1459960,NM_001844.5,NP_001835.3,AF-P02458-F1
1459964,NM_000352.6,NP_000343.2,AF-Q09428-F1
1459979,NM_002335.4,NP_002326.2,AF-O75197-F1
1459981,NM_024675.4,NP_078951.2,AF-Q86YC2-F1
1460002,NM_000020.3,NP_000011.2,AF-A0A0S2Z310-F1
1460006,NM_022356.4,NP_071751.3,AF-Q32P28-F1
1460008,NM_006059.4,NP_006050.3,AF-Q9Y6N6-F1
1460017,NM_000273.3,NP_000264.2,AF-P51810-F1
1460021,NM_002076.4,NP_002067.1,AF-A0A024RBC5-F1
1460027,NM_003172.4,NP_003163.1,AF-E5KRX5-F1
1460031,NM_000275.3,NP_000266.2,AF-Q04671-F1
1460053,NM_001163435.3,NP_001156907.2,AF-Q8TEA7-F1
1460055,NM_001399.5,NP_001390.1,AF-Q92838-F1
1460060,NM_001083116.3,NP_001076585.1,AF-P14222-F1
1460063,NM_000350.3,NP_000341.2,AF-P78363-F1
1460064,NM_000018.4,NP_000009.1,AF-P49748-F1
1460072,NM_000784.4,NP_000775.1,AF-Q02318-F1
1460082,NM_000503.6,NP_000494.2,AF-A0A024R813-F1
1460083,NM_000277.3,NP_000268.1,AF-A0A024RBG4-F1
1460093,NM_002838.5,NP_002829.3,AF-P08575-F1
1460098,NM_052874.5,NP_443106.1,AF-P61266-F1
1460105,NM_000102.4,NP_000093.1,AF-P05093-F1
1460108,NM_182760.4,NP_877437.2,AF-Q8NBK3-F1
1460109,NM_000156.6,NP_000147.1,AF-Q14353-F1
1460119,NM_000199.5,NP_000190.1,AF-P51688-F1
1460125,NM_014009.4,NP_054728.2,AF-Q9BZS1-F1
1460136,NM_001194998.2,NP_001181927.1,AF-O94986-F1
1460157,NM_001849.4,NP_001840.3,AF-A0A384MDP3-F1
1460160,NM_182760.4,NP_877437.2,AF-Q8NBK3-F1
1460164,NM_003640.5,NP_003631.2,AF-O95163-F1
1460165,NM_000814.6,NP_000805.1,AF-P28472-F1
1460168,NM_000642.3,NP_000633.2,AF-P35573-F1
1460185,NM_006306.4,NP_006297.2,AF-A0A384MR33-F1
1460189,NM_001257180.2,NP_001244109.1,AF-A0A384MR38-F1
1460191,NM_004453.4,NP_004444.2,AF-Q16134-F1
1460206,NM_001367721.1,NP_001354650.1,AF-O14936-F1
